회사명,거래소코드,회계년도,자본(천원),유동자산(천원),재고자산(천원),부채(천원),유동부채(천원),자본금(천원),비유동자산(천원),매출액(영업수익)(천원),당기순이익(순손실)(천원),유형자산(천원),영업이익(손실)(천원),이자비용(천원)
(주)펨토바이오메드,327610,2022/12,-7227460.0,2352354.0,88506.0,11298865.0,11105096.0,4200636.0,1719050.0,183372.0,-1225297.0,1187360.0,-1225297.0,157321.0
(주)프로젠,296160,2015/12,8953937.0,16746258.0,0.0,10094267.0,3615699.0,695000.0,2301947.0,1000000.0,6314968.0,3932.0,33223.0,0.0
(주)프로젠,296160,2016/12,11887207.0,20135842.0,0.0,10975029.0,3882438.0,1931000.0,2726393.0,2600000.0,-501139.0,131291.0,-891501.0,0.0
(주)프로젠,296160,2017/12,20817608.0,30579091.0,0.0,17652556.0,10315537.0,1931000.0,7891073.0,507761.0,9846978.0,6384996.0,-3515598.0,0.0
(주)프로젠,296160,2018/12,32413379.0,23079319.0,0.0,6325208.0,2978896.0,2849500.0,15659268.0,25000.0,573771.0,13928513.0,-5004241.0,0.0
(주)프로젠,296160,2019/12,26112703.0,19180777.0,0.0,9376973.0,3294615.0,2849500.0,16308900.0,350000.0,-6300675.0,14448352.0,-3307502.0,0.0
(주)프로젠,296160,2020/12,36646949.0,18222491.0,0.0,8706763.0,4879632.0,2849500.0,27131221.0,1558100.0,10534246.0,20237247.0,-2665985.0,0.0
(주)프로젠,296160,2021/12,30615833.0,12483353.0,0.0,30337804.0,17036540.0,3224500.0,48470285.0,1378698.0,-6488456.0,38922415.0,-2774848.0,0.0
(주)프로젠,296160,2022/12,18605714.0,3813630.0,0.0,34312506.0,14620974.0,3356000.0,49104591.0,450000.0,-15250877.0,39917838.0,-7404318.0,0.0
(주)플럼라인생명과학,222670,2014/12,996079.0,489395.0,0.0,2162734.0,1163967.0,502146.0,2669418.0,0.0,-773994.0,2391.0,-590623.0,0.0
(주)플럼라인생명과학,222670,2015/12,4692461.0,5412666.0,0.0,1337314.0,1241612.0,1173350.0,617109.0,0.0,-7023721.0,52028.0,-2267887.0,0.0
(주)플럼라인생명과학,222670,2016/12,1953645.0,1399808.0,0.0,289368.0,181275.0,1178350.0,843205.0,0.0,-3183301.0,92949.0,-2260026.0,0.0
(주)플럼라인생명과학,222670,2017/12,-869375.0,62161.0,0.0,1091245.0,895898.0,1210100.0,159709.0,0.0,-3579072.0,115326.0,-2648534.0,0.0
(주)플럼라인생명과학,222670,2018/12,-2145609.0,334250.0,0.0,2617297.0,1825098.0,1307500.0,137437.0,0.0,-3207419.0,93788.0,-2042559.0,0.0
(주)플럼라인생명과학,222670,2019/12,-5534076.0,1424217.0,0.0,7042934.0,6115439.0,1317500.0,84641.0,0.0,-4390201.0,67892.0,-3885700.0,0.0
(주)플럼라인생명과학,222670,2020/12,-1404316.0,1554000.0,0.0,3054850.0,1334288.0,1567025.0,96534.0,0.0,-1531637.0,36514.0,-1604434.0,0.0
(주)플럼라인생명과학,222670,2021/12,-1818669.0,1177778.0,0.0,3070504.0,2605686.0,1624325.0,74057.0,0.0,-1814877.0,14222.0,-1558579.0,0.0
(주)플럼라인생명과학,222670,2022/12,-2939914.0,308124.0,0.0,4415942.0,3486435.0,1643825.0,1167903.0,0.0,-1761415.0,5427.0,-1436046.0,0.0
(주)피노텍,150440,2013/12,1121455.0,1024790.0,0.0,1248214.0,917342.0,3215000.0,1344879.0,582588.0,-1688726.0,22938.0,-1647281.0,0.0
(주)피노텍,150440,2014/12,517728.0,2579412.0,0.0,3932389.0,1747900.0,3518800.0,1870705.0,2746753.0,-2369349.0,60999.0,-1485235.0,0.0
(주)피노텍,150440,2015/12,4197105.0,4611799.0,0.0,3827253.0,3492365.0,4269347.0,3412559.0,6279043.0,-1495145.0,149683.0,-1925773.0,0.0
(주)피노텍,150440,2016/12,4750899.0,4423902.0,0.0,3931363.0,2416877.0,4470742.0,4258360.0,10910392.0,-2422742.0,215479.0,-2422742.0,64997.0
(주)피노텍,150440,2017/12,1714098.0,5689303.0,0.0,10324854.0,4371021.0,4673242.0,6349649.0,11030824.0,-3591269.0,375737.0,-3591269.0,443953.0
(주)피노텍,150440,2018/12,3644171.0,0.0,0.0,9471767.0,9457055.0,4782706.0,5766559.0,21566238.0,730472.0,283989.0,730472.0,717347.0
(주)피노텍,150440,2019/12,1915351.0,0.0,0.0,14049985.0,4544101.0,4782706.0,5713805.0,16094369.0,-1737109.0,482116.0,-1737109.0,899832.0
(주)피노텍,150440,2020/12,968195.0,10478481.0,0.0,14889383.0,14879915.0,4782706.0,5379098.0,8643717.0,-990981.0,248462.0,-990981.0,1208261.0
(주)피노텍,150440,2021/12,-1592795.0,6264562.0,0.0,16681222.0,16681222.0,4782706.0,8823865.0,12861275.0,-2560990.0,131502.0,-2560990.0,3261319.0
(주)피노텍,150440,2022/12,-11675075.0,1314986.0,0.0,18627804.0,18627804.0,4782706.0,5637742.0,10428760.0,-10082280.0,72370.0,-10082280.0,5086210.0
(주)한국미라클피플사,331660,2018/12,5882308.0,4517423.0,952429.0,8861208.0,4504912.0,591665.0,10226093.0,23721460.0,1746422.0,9623418.0,2320869.0,0.0
(주)한국미라클피플사,331660,2019/12,4335782.0,5831419.0,979560.0,13273230.0,7789197.0,591665.0,11777593.0,22768889.0,-2242511.0,10675328.0,-2455095.0,0.0
(주)한국미라클피플사,331660,2020/12,3164770.0,5972513.0,2275628.0,16496249.0,12316553.0,550000.0,13688506.0,31754532.0,597320.0,12284085.0,597320.0,643828.0
(주)한국미라클피플사,331660,2021/12,222075.0,6180108.0,2229047.0,19098077.0,14768247.0,550000.0,13140044.0,22463884.0,-2947448.0,11793507.0,-2947448.0,793366.0
(주)한국미라클피플사,331660,2022/12,-440546.0,11471115.0,4641476.0,24570273.0,20784197.0,550000.0,12658612.0,29945359.0,-654851.0,11354479.0,-654851.0,913921.0
(주)한중엔시에스,107640,2013/12,23001285.0,0.0,0.0,37548448.0,27443430.0,2850000.0,33785916.0,61116365.0,923126.0,30342173.0,923126.0,1712017.0
(주)한중엔시에스,107640,2014/12,26166791.0,32794333.0,6558129.0,42529631.0,31220955.0,3293240.0,35902089.0,58166333.0,-207489.0,31969254.0,-1179633.0,0.0
(주)한중엔시에스,107640,2015/12,32295641.0,38778172.0,10137782.0,51410113.0,32856709.0,3293240.0,44927582.0,63548206.0,576036.0,40623855.0,80506.0,0.0
(주)한중엔시에스,107640,2016/12,18617668.0,0.0,0.0,67610018.0,44573886.0,1850000.0,49420707.0,72549060.0,-1074707.0,44413489.0,-1074707.0,1264540.0
(주)한중엔시에스,107640,2017/12,17829685.0,0.0,0.0,67434607.0,46823858.0,1897500.0,46550488.0,70086308.0,-1271848.0,44584567.0,-1271848.0,1423880.0
(주)한중엔시에스,107640,2018/12,21215796.0,0.0,0.0,74781573.0,53156052.0,1897500.0,48518391.0,75382745.0,1220456.0,46358123.0,1220456.0,1676586.0
(주)한중엔시에스,107640,2019/12,21506805.0,0.0,0.0,74559924.0,55085229.0,1897500.0,48898276.0,82543625.0,291023.0,46625388.0,291023.0,1878861.0
(주)한중엔시에스,107640,2020/12,18063280.0,0.0,0.0,76629345.0,50738915.0,1897500.0,49076802.0,71164979.0,-4267741.0,46930330.0,-4267741.0,1789488.0
(주)한중엔시에스,107640,2021/12,18008261.0,0.0,0.0,75341330.0,59977669.0,1998214.0,48765221.0,89564030.0,-1858831.0,46391695.0,-1858831.0,1742897.0
(주)한중엔시에스,107640,2022/12,28300405.0,0.0,0.0,89163100.0,58198890.0,3559057.0,68159388.0,88517278.0,-20264028.0,66076749.0,-20264028.0,2176338.0
(주)휴벡셀,212310,2014/12,4287165.0,9054407.0,1294480.0,7413225.0,4018604.0,809940.0,2645983.0,6147044.0,787508.0,1094441.0,1059169.0,0.0
(주)휴벡셀,212310,2015/12,11016432.0,12629964.0,2386000.0,8346225.0,4180375.0,1077670.0,6732693.0,7127172.0,796940.0,3013274.0,881428.0,0.0
(주)휴벡셀,212310,2016/12,6730845.0,12005289.0,2819444.0,8790180.0,7190442.0,1132964.0,3515737.0,7207625.0,-1336459.0,2834605.0,-1276546.0,0.0
(주)휴벡셀,212310,2017/12,5185316.0,11840819.0,3512736.0,9913081.0,5992575.0,1132964.0,3257578.0,8150392.0,-1545529.0,2476169.0,-628313.0,0.0
(주)휴벡셀,212310,2018/12,4621974.0,12623148.0,4309668.0,11753332.0,5757927.0,1132964.0,3752158.0,6144488.0,-955354.0,2762112.0,-401705.0,0.0
(주)휴벡셀,212310,2019/12,2642010.0,5003663.0,3201557.0,5103774.0,4757158.0,1879215.0,2742122.0,3697946.0,-11775772.0,2323831.0,-8787416.0,0.0
(주)휴벡셀,212310,2020/12,60401.0,4894606.0,3705250.0,7179783.0,5261059.0,2057215.0,2345578.0,6280750.0,-4569781.0,2087537.0,-2362536.0,0.0
(주)휴벡셀,212310,2021/12,2244357.0,6654127.0,4539614.0,6938784.0,6300673.0,2982151.0,2529015.0,4367942.0,-5236216.0,1628235.0,-2490322.0,0.0
(주)휴벡셀,212310,2022/12,1100585.0,5933199.0,3325737.0,6927577.0,5944627.0,3152019.0,2094963.0,4918706.0,-3062785.0,1260295.0,-3505228.0,0.0
관악산업(주),76340,2013/12,33610861.0,14634351.0,1284580.0,3556959.0,3056959.0,2435730.0,22533468.0,102535895.0,3965872.0,13502578.0,2253787.0,0.0
관악산업(주),76340,2014/12,36236702.0,17533116.0,581347.0,2705695.0,2705695.0,2435730.0,21409281.0,90043361.0,2846638.0,11948258.0,2248783.0,0.0
관악산업(주),76340,2015/12,38808246.0,18954690.0,0.0,696491.0,696491.0,2435730.0,20550047.0,79552696.0,2936904.0,10429046.0,2212932.0,0.0
관악산업(주),76340,2016/12,44688355.0,29463331.0,0.0,6650911.0,6650911.0,2435730.0,21875935.0,120006424.0,6245468.0,9009942.0,6453662.0,0.0
관악산업(주),76340,2017/12,48768424.0,30684579.0,0.0,4688998.0,4499944.0,2435730.0,22772843.0,160796101.0,4567214.0,7736269.0,4171744.0,0.0
관악산업(주),76340,2018/12,53211378.0,33350574.0,803660.0,7934550.0,7555386.0,2435730.0,27795354.0,156422006.0,4735242.0,9175033.0,5061861.0,0.0
관악산업(주),76340,2019/12,57295825.0,43615883.0,0.0,14211532.0,12547976.0,2435730.0,27891474.0,154764964.0,4085620.0,5672413.0,2452292.0,0.0
관악산업(주),76340,2020/12,62426291.0,55341777.0,0.0,18206126.0,17417950.0,2435730.0,25290640.0,168389007.0,5315039.0,3265718.0,5010880.0,0.0
관악산업(주),76340,2021/12,68533899.0,36985334.0,0.0,16954257.0,16583340.0,2435730.0,48502822.0,160573912.0,6518635.0,20901553.0,6255223.0,0.0
관악산업(주),76340,2022/12,73485567.0,33767678.0,0.0,11816183.0,10874810.0,2435730.0,51534072.0,186387392.0,5603719.0,21910007.0,3266065.0,0.0
대주이엔티(주),114920,2013/12,20740003.0,38154863.0,11284619.0,38443031.0,36696039.0,1734750.0,21028172.0,121000519.0,631151.0,9282105.0,1370648.0,0.0
대주이엔티(주),114920,2014/12,22280542.0,41069580.0,10460132.0,40998091.0,37275384.0,1734750.0,22209053.0,142944233.0,1540539.0,11890905.0,3384711.0,0.0
대주이엔티(주),114920,2015/12,21752699.0,49854051.0,8500651.0,69645389.0,47982921.0,1734750.0,41544037.0,118653787.0,-527843.0,31455623.0,1055415.0,0.0
대주이엔티(주),114920,2016/12,22858386.0,63652198.0,7852385.0,81124563.0,60842124.0,1734750.0,40330751.0,118482787.0,1105687.0,29593932.0,1783076.0,0.0
대주이엔티(주),114920,2017/12,21310676.0,46261435.0,12856329.0,64625271.0,58698266.0,1734750.0,39674512.0,130190166.0,-1539611.0,28422947.0,3670601.0,0.0
대주이엔티(주),114920,2018/12,25442823.0,36576943.0,10007199.0,49023775.0,48318937.0,1734750.0,37889655.0,128266160.0,4124047.0,27496426.0,5948333.0,0.0
대주이엔티(주),114920,2019/12,25022431.0,33932553.0,9969688.0,47608040.0,31920230.0,1734750.0,38697918.0,99840389.0,-420392.0,25640950.0,1219372.0,0.0
대주이엔티(주),114920,2020/12,4095315.0,29684071.0,8835532.0,66102965.0,31984333.0,1734750.0,40514209.0,90515430.0,-22944106.0,24885577.0,857770.0,0.0
대주이엔티(주),114920,2021/12,21517346.0,38214710.0,15616921.0,48324421.0,47538782.0,1734750.0,31627058.0,99307691.0,19030663.0,24613218.0,3461181.0,0.0
대주이엔티(주),114920,2022/12,25885840.0,38308208.0,10421531.0,46192543.0,45205380.0,1734750.0,33770176.0,119012441.0,4368494.0,26674072.0,5271487.0,0.0
도부마스크 (주),227420,2015/12,6719011.0,0.0,0.0,9574197.0,8281749.0,2830755.0,8668340.0,23046953.0,2161824.0,363421.0,255563.0,130632.0
도부마스크 (주),227420,2016/12,11774966.0,0.0,0.0,31730233.0,12714923.0,4070648.0,15216382.0,136186074.0,-2044133.0,294459.0,-2044133.0,1839146.0
도부마스크 (주),227420,2017/12,9311567.0,0.0,0.0,8278488.0,7822976.0,4307802.0,3713402.0,14921920.0,-7297783.0,41704.0,-4441288.0,217788.0
도부마스크 (주),227420,2018/12,5400196.0,0.0,0.0,9124370.0,7979500.0,3793968.0,3406056.0,12559649.0,-3251189.0,19835.0,-3251189.0,217152.0
도부마스크 (주),227420,2019/12,46268.0,0.0,0.0,7454268.0,6494955.0,3793968.0,472689.0,4493898.0,-5567849.0,33092.0,-5567849.0,183649.0
도부마스크 (주),227420,2020/12,26844246.0,23167102.0,10646251.0,14201758.0,12313954.0,4307802.0,17878902.0,124052196.0,26351761.0,12600357.0,26038687.0,90615.0
도부마스크 (주),227420,2021/12,17323348.0,10513297.0,5448409.0,9569937.0,8279523.0,4307802.0,16379988.0,5171798.0,-9974008.0,10586455.0,-9974008.0,61224.0
도부마스크 (주),227420,2022/12,3151357.0,3413711.0,1707024.0,15259882.0,13992411.0,8615603.0,14997528.0,4713863.0,-15668206.0,8552946.0,-15668206.0,154334.0
럭스피아(주),92590,2013/12,6866613.0,7728959.0,3902357.0,4260948.0,1903321.0,3645549.0,3398602.0,10090700.0,-882811.0,2362699.0,-547873.0,0.0
럭스피아(주),92590,2014/12,7389290.0,6389267.0,3147291.0,2379951.0,1089655.0,3645549.0,3379974.0,10120818.0,522677.0,2423358.0,408617.0,0.0
럭스피아(주),92590,2015/12,8057049.0,5376223.0,2871875.0,832873.0,832873.0,3645549.0,3513700.0,9372577.0,632625.0,2603296.0,606055.0,0.0
럭스피아(주),92590,2016/12,8522443.0,5827341.0,2421392.0,810564.0,810564.0,3645549.0,3505666.0,10333502.0,421173.0,2718093.0,574858.0,0.0
럭스피아(주),92590,2017/12,9114375.0,5604671.0,3024245.0,974353.0,969805.0,3645549.0,4484057.0,11166765.0,591689.0,3660959.0,608617.0,0.0
럭스피아(주),92590,2018/12,9678655.0,6873113.0,3073634.0,1218817.0,1209529.0,3645549.0,4024359.0,12154241.0,564281.0,2996872.0,681330.0,0.0
럭스피아(주),92590,2019/12,11296183.0,9126186.0,3248777.0,1694638.0,1680550.0,3645549.0,3864635.0,15303200.0,1617527.0,2745234.0,1879766.0,0.0
럭스피아(주),92590,2020/12,14351234.0,9576089.0,3597825.0,2953744.0,2939956.0,3645549.0,7728889.0,22463818.0,3310239.0,6954912.0,3932723.0,0.0
럭스피아(주),92590,2021/12,15284714.0,8817571.0,4078672.0,1689193.0,1675405.0,3645549.0,8156336.0,16681410.0,933480.0,6076241.0,1037108.0,0.0
럭스피아(주),92590,2022/12,15666164.0,10411628.0,3634450.0,2248831.0,2235043.0,3645549.0,7503367.0,14824681.0,381450.0,5431172.0,1056883.0,0.0
바이오텐(주),289170,2021/12,1380518.0,3144535.0,959788.0,4779140.0,3475055.0,1709505.0,3015122.0,6069461.0,167157.0,2231487.0,409130.0,0.0
바이오텐(주),289170,2022/12,2403965.0,4209925.0,726020.0,4646490.0,3658417.0,1709505.0,2840530.0,10705845.0,1023447.0,2263361.0,1776814.0,0.0
베른(주),322190,2018/12,401778.0,1903659.0,925577.0,2170414.0,1665466.0,300000.0,668533.0,2938469.0,101779.0,15666.0,71991.0,0.0
베른(주),322190,2019/12,516991.0,3114880.0,2264555.0,3264063.0,2959825.0,310000.0,666174.0,3586165.0,-234788.0,130307.0,-191514.0,0.0
베른(주),322190,2020/12,1158420.0,6203090.0,5087491.0,5704271.0,5662671.0,750520.0,659600.0,10090820.0,-1883159.0,135383.0,-2042840.0,0.0
베른(주),322190,2021/12,1494727.0,4254594.0,3618825.0,4175294.0,3675294.0,892520.0,1415428.0,9088622.0,-3573082.0,402004.0,-2960217.0,0.0
베른(주),322190,2022/12,-1917148.0,1729200.0,1179779.0,4541457.0,4041457.0,892520.0,895109.0,3528654.0,-3415086.0,204269.0,-3209291.0,0.0
뿌리깊은나무들(주),266170,2013/12,48753.0,2726495.0,0.0,2910242.0,2910242.0,590000.0,232501.0,0.0,-459853.0,14001.0,-554933.0,0.0
뿌리깊은나무들(주),266170,2014/12,97406.0,7257513.0,0.0,7436577.0,6354654.0,690000.0,276470.0,780000.0,-137586.0,55974.0,-144714.0,0.0
뿌리깊은나무들(주),266170,2015/12,116233.0,9590544.0,0.0,11188102.0,10941265.0,690000.0,1713790.0,13980107.0,18826.0,495577.0,3010.0,0.0
뿌리깊은나무들(주),266170,2016/12,1751026.0,2489690.0,0.0,3525316.0,3076245.0,1062675.0,2786652.0,10897052.0,280852.0,1728743.0,209159.0,0.0
뿌리깊은나무들(주),266170,2017/12,1375400.0,0.0,0.0,4880398.0,3291727.0,979375.0,4823043.0,1778924.0,148957.0,3439527.0,148957.0,131843.0
뿌리깊은나무들(주),266170,2018/12,1808635.0,0.0,0.0,11165214.0,7423061.0,1206258.0,10875354.0,1314460.0,-1736531.0,7208262.0,-1736531.0,197374.0
뿌리깊은나무들(주),266170,2019/12,-3610447.0,0.0,0.0,13343029.0,13102076.0,1290775.0,8165880.0,1826882.0,-5950026.0,6466127.0,-5950026.0,827434.0
뿌리깊은나무들(주),266170,2020/12,-2310285.0,1457064.0,0.0,11708190.0,11638811.0,2968589.0,7940841.0,3641282.0,588833.0,6418436.0,588833.0,257033.0
뿌리깊은나무들(주),266170,2021/12,-7614724.0,0.0,0.0,16001740.0,15721440.0,3078118.0,7473074.0,776152.0,-5927862.0,7233838.0,-5927862.0,467866.0
뿌리깊은나무들(주),266170,2022/12,-8192753.0,0.0,0.0,18341970.0,17314665.0,3078118.0,7734627.0,1290129.0,-1228419.0,7128761.0,-1228419.0,783095.0
삼미금속(주),12210,2013/12,47143089.0,31910607.0,13331781.0,101474270.0,62746358.0,10799943.0,116706752.0,76366959.0,1421665.0,113746753.0,1421665.0,4496192.0
삼미금속(주),12210,2014/12,48806423.0,32636416.0,14073024.0,100670529.0,62348666.0,10799943.0,116840536.0,84692429.0,1905611.0,114569726.0,1905611.0,3937680.0
삼미금속(주),12210,2015/12,45883446.0,28874852.0,15590870.0,99349539.0,63582703.0,10799943.0,116358133.0,71150995.0,-2918168.0,113931974.0,-2918168.0,3320828.0
삼미금속(주),12210,2016/12,60475464.0,35302046.0,19139948.0,110957139.0,92395768.0,10799943.0,136130558.0,64507710.0,-2920145.0,134229644.0,-2920145.0,3295755.0
삼미금속(주),12210,2017/12,60814217.0,30899344.0,15950646.0,105172693.0,66080851.0,10799943.0,135087565.0,70725423.0,67101.0,133224083.0,67101.0,3082476.0
삼미금속(주),12210,2018/12,54965795.0,25451727.0,14781967.0,102446878.0,74275086.0,10799943.0,131960946.0,59042426.0,-5901886.0,131325147.0,-5901886.0,2899642.0
삼미금속(주),12210,2019/12,51917654.0,21679936.0,12055991.0,100346879.0,80798624.0,10799943.0,130584597.0,61785958.0,-2958379.0,130099677.0,-2958379.0,3358573.0
삼미금속(주),12210,2020/12,44694303.0,17640506.0,10438962.0,99763447.0,58175103.0,10799943.0,126817243.0,44068988.0,-7060292.0,126416450.0,-7060292.0,3167284.0
삼미금속(주),12210,2021/12,40495031.0,23501642.0,13145521.0,106834100.0,85848195.0,10799943.0,123827489.0,53351198.0,-3801331.0,123701906.0,-3801331.0,2720930.0
삼미금속(주),12210,2022/12,50653040.0,23158432.0,10854250.0,98848019.0,60973308.0,15799943.0,126342627.0,70751586.0,-1118385.0,126227267.0,-1118385.0,3269690.0
아이케이세미콘(주),149010,2013/12,5610342.0,7155931.0,3256894.0,6149774.0,5987499.0,1852500.0,4604185.0,16070642.0,560859.0,1121086.0,801042.0,0.0
아이케이세미콘(주),149010,2014/12,6162208.0,6123275.0,3042032.0,4714750.0,4581718.0,1852500.0,4753684.0,15134286.0,600304.0,1087944.0,1047152.0,0.0
아이케이세미콘(주),149010,2015/12,4025044.0,0.0,0.0,5826211.0,5651388.0,1852500.0,3886537.0,15201966.0,-1958734.0,1304770.0,-1958734.0,146031.0
아이케이세미콘(주),149010,2016/12,5314383.0,0.0,0.0,5964345.0,5740182.0,1852500.0,4697145.0,16330813.0,1297181.0,1164865.0,1297181.0,126972.0
아이케이세미콘(주),149010,2017/12,5842235.0,0.0,0.0,4955148.0,4719947.0,1852500.0,4201604.0,15623007.0,476638.0,1049824.0,476638.0,122707.0
아이케이세미콘(주),149010,2018/12,6102064.0,0.0,0.0,4482286.0,3179209.0,1852500.0,3909808.0,12937665.0,426014.0,1052847.0,426014.0,114642.0
아이케이세미콘(주),149010,2019/12,6527674.0,0.0,0.0,4644044.0,4205741.0,1852500.0,3930581.0,12551297.0,604453.0,993102.0,604453.0,119773.0
아이케이세미콘(주),149010,2020/12,6988189.0,0.0,0.0,4674878.0,4337608.0,1852500.0,3857594.0,12476220.0,611075.0,1045806.0,611075.0,98408.0
아이케이세미콘(주),149010,2021/12,8669689.0,0.0,0.0,3525305.0,3052877.0,1852500.0,2970217.0,18917275.0,1850031.0,994982.0,1850031.0,81194.0
아이케이세미콘(주),149010,2022/12,11381847.0,0.0,0.0,2912384.0,2444619.0,1852500.0,2399463.0,21395094.0,3023336.0,934086.0,3023336.0,40047.0
아퓨어스(주),149300,2015/12,,,,,,,,,,,,
아퓨어스(주),149300,2016/12,,,,,,,,,,,,
아퓨어스(주),149300,2017/12,,,,,,,,,,,,
아퓨어스(주),149300,2018/12,,,,,,,,,,,,
아퓨어스(주),149300,2019/12,1343713.0,1649741.0,231360.0,18972336.0,5046224.0,13532792.0,18666308.0,502293.0,-7811481.0,18314270.0,-7811481.0,752276.0
아퓨어스(주),149300,2020/12,-9887108.0,624080.0,255949.0,30040296.0,20676357.0,13532792.0,19529108.0,364646.0,-11280079.0,19194918.0,-11280079.0,1125067.0
아퓨어스(주),149300,2021/12,10044558.0,2294786.0,426628.0,11352601.0,3578499.0,17854806.0,19102373.0,868721.0,-2754976.0,18773913.0,-2754976.0,685494.0
아퓨어스(주),149300,2022/12,6424064.0,1458419.0,455648.0,12999144.0,6502120.0,18173819.0,17964789.0,785477.0,-5236804.0,17664508.0,-5236804.0,384550.0
애니메디솔루션(주),390110,2019/12,3649178.0,2948119.0,86587.0,261510.0,261510.0,754875.0,962570.0,83508.0,-2282469.0,443707.0,-2312395.0,0.0
애니메디솔루션(주),390110,2020/12,10615581.0,8138805.0,65103.0,2786395.0,771395.0,934540.0,5263171.0,131746.0,-3630648.0,4581521.0,-3595604.0,0.0
애니메디솔루션(주),390110,2021/12,6682087.0,3964860.0,85861.0,5050667.0,1933191.0,5074000.0,7767894.0,334340.0,-11157925.0,5345474.0,-11157925.0,359689.0
애니메디솔루션(주),390110,2022/12,5428281.0,3694538.0,108168.0,3836416.0,3346483.0,5772998.0,5570159.0,655390.0,-7014810.0,4686577.0,-7014810.0,101185.0
에스케이시그넷(주),260870,2016/12,4697435.0,4892206.0,4011244.0,5770508.0,4740908.0,2314634.0,5575737.0,5119888.0,547956.0,72283.0,826347.0,0.0
에스케이시그넷(주),260870,2017/12,4824062.0,20635661.0,10465526.0,19876020.0,13961872.0,2359634.0,4064421.0,31681182.0,-1176752.0,55659.0,1361035.0,0.0
에스케이시그넷(주),260870,2018/12,29290372.0,35813932.0,10337946.0,31444070.0,16195668.0,3688844.0,24920510.0,45894957.0,-7539176.0,7821993.0,2326961.0,0.0
에스케이시그넷(주),260870,2019/12,27333164.0,40017070.0,11331541.0,47183023.0,32306962.0,3688844.0,34499117.0,42416229.0,-1802809.0,10053441.0,510000.0,0.0
에스케이시그넷(주),260870,2020/12,30520267.0,49204548.0,21115257.0,51677750.0,39270546.0,3773079.0,32993469.0,61889888.0,1533645.0,9621753.0,3527372.0,0.0
에스케이시그넷(주),260870,2021/12,251558000.0,264645473.0,16832774.0,48050513.0,39803019.0,7062319.0,34963040.0,79969402.0,-268706.0,10519922.0,2355794.0,0.0
에스케이시그넷(주),260870,2022/12,262128961.0,264488758.0,49681432.0,47967351.0,42108868.0,7208365.0,45607555.0,162631496.0,7446019.0,16573122.0,3485850.0,0.0
에이치엔에스하이텍(주),44990,2013/12,32429917.0,0.0,0.0,13360867.0,12355093.0,3346480.0,25465178.0,52724784.0,10756334.0,14161429.0,10756334.0,541433.0
에이치엔에스하이텍(주),44990,2014/12,37187164.0,0.0,0.0,8698777.0,8118378.0,3612365.0,20539317.0,45513419.0,3581447.0,11051288.0,3581447.0,196494.0
에이치엔에스하이텍(주),44990,2015/12,35185737.0,0.0,0.0,7795270.0,7125870.0,3612365.0,17462685.0,32728553.0,-881566.0,8654289.0,-881566.0,70089.0
에이치엔에스하이텍(주),44990,2016/12,36048293.0,0.0,0.0,11061212.0,10698433.0,3755532.0,18253785.0,33543060.0,-184521.0,10339694.0,-184521.0,66077.0
에이치엔에스하이텍(주),44990,2017/12,32506800.0,0.0,0.0,14536198.0,13002397.0,3755532.0,23501028.0,40702125.0,-3713819.0,16383669.0,-3713819.0,203905.0
에이치엔에스하이텍(주),44990,2018/12,28306974.0,0.0,0.0,14817370.0,12436828.0,3755532.0,21522491.0,39112791.0,-4024018.0,14890850.0,-4024018.0,251178.0
에이치엔에스하이텍(주),44990,2019/12,25509734.0,0.0,0.0,27710233.0,24668317.0,3755532.0,20527478.0,45644896.0,-2810765.0,13994771.0,-2810765.0,291944.0
에이치엔에스하이텍(주),44990,2020/12,27006142.0,0.0,0.0,44091273.0,40671669.0,3755532.0,20144669.0,82414633.0,1520057.0,14502561.0,1520057.0,267975.0
에이치엔에스하이텍(주),44990,2021/12,37791330.0,0.0,0.0,37565746.0,28995999.0,3755532.0,20697354.0,87343540.0,10278328.0,16122886.0,10278328.0,542671.0
에이치엔에스하이텍(주),44990,2022/12,58593998.0,0.0,0.0,29200257.0,26955407.0,3755532.0,30595474.0,97202608.0,19341645.0,17935726.0,19341645.0,311520.0
에이치엘비사이언스(주),343090,2018/12,1034105.0,832325.0,0.0,154087.0,113903.0,1595704.0,355866.0,0.0,-1114392.0,239171.0,-1115520.0,0.0
에이치엘비사이언스(주),343090,2019/12,6210844.0,5963143.0,0.0,580510.0,524045.0,5458325.0,828211.0,0.0,-2546670.0,271400.0,-2601716.0,0.0
에이치엘비사이언스(주),343090,2020/12,2256667.0,2528206.0,0.0,1210108.0,1143358.0,5458325.0,938570.0,0.0,-4308400.0,252169.0,-4317820.0,0.0
에이치엘비사이언스(주),343090,2021/12,-1830458.0,6597445.0,0.0,9302622.0,9225399.0,5458325.0,874719.0,0.0,-5051965.0,182845.0,-4802044.0,0.0
에이치엘비사이언스(주),343090,2022/12,-5271779.0,4268347.0,0.0,10348268.0,10250368.0,5780582.0,808142.0,0.0,-4768746.0,129388.0,-3967888.0,0.0
에이펙스인텍(주),207490,2013/12,1683862.0,7517705.0,2773666.0,8798990.0,7849939.0,1100000.0,2965147.0,10583878.0,269399.0,1979181.0,583142.0,0.0
