회사명_x,거래소코드,회계년도,자산(*)(천원),자본(*)(천원),영업이익(천원),당기순이익(천원),이자비용(천원),자본금(*)(천원),이자보상배율,영업이익증가율_x,총자본증가율_x,자기자본증가율_x,순이익증가율_x,자본잠식률,회사명_y,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율_y,유형자산증가율,유동자산증가율,영업이익증가율_y,순이익증가율_y,재고자산증가율,자기자본증가율_y,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)굿센,243870,2015-12-01,18554572.0,17829145.0,-118537.0,275493.0,6347.0,558820.0,-18.67606743343312,-36.5443809788922,-2.928447643325094,0.869248345492446,-0.1769399912762385,-3090.49872946566,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,-2.93,-2.39,29.75,0.0,-17.69,0.0,0.87,-13.34,0.0,0.0,-55.26,0.0,0.0,26.36,-1.6,3.73,0.43,-0.63,1.46,-0.67,1.55,-21.21,49.3,14.07,0.44,-0.76,1.77,73.64,101.6,5.25,-2.61,0.02,0.0,96.62,17.66,0.66,-2.51,0.84,6.61,62.52,-17.85,0.0,3.7,0.0,81.09,96.94,0.0,0.0,0.0,6612.82,246.0,155.01,3090.5,3.11,-106.06,82.28,0.0,464.36,82.28,17.72,96.09,3.91,3190.5,18.44,18.43,2119.14,2119.14,1385.53,0.0,0.0,497.28,0.0,0.0,4.07,4.04,0.0,0.03,0.03,78.4,0.0,0.0,-18.68,30.9,182.88,71.96,232.67,-6.76,0.0,-0.26,-0.66,0.0,0.39,0.48,0.42,13.23,6.83,17.94,20.35,0.55,0.55,0.0,0.0,0.0,0.0,0.0,5.46,66.82,1.39,4.27,0.51,0.0,0.02,1603.12,0.0,0.0,8.64,93.77,0.0,21.69,84.87,15.13,17.18,,,,
(주)굿센,243870,2016-12-01,25215364.0,20868024.0,1167810.0,1167810.0,9090.0,672976.0,128.47194719471946,-1085.1860600487612,35.89838666178879,17.044446046066696,3.2389824786836687,-3000.8570885143004,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,3.34,4.08,4.46,3.8,4.63,4.59,5.6,142.22,173.53,26.36,4.01,4.33,5.28,81.84,96.66,2.2,-0.55,0.0,0.0,94.59,28.24,0.0,-0.56,0.5,9.99,30.42,-3.62,0.0,0.0,0.0,74.89,101.62,0.0,0.0,0.0,21259.66,599.0,-3754.86,3168.2,2.67,711.11,70.58,0.68,239.87,70.1,29.42,82.76,17.24,3100.86,35.55,35.3,424.09,421.23,226.11,5673.47,0.88,217.48,11374.37,2608.78,20.83,20.11,0.0,0.72,1.11,53.94,0.0,0.0,105.29,31.68,62.19,25.93,77.24,-116.25,0.0,-20.04,-17.66,0.0,1.13,1.29,1.37,42.52,6.58,9.12,40.03,1.61,1.62,237.88,1.53,476.91,0.0,474.61,4.19,87.05,3.86,118.32,1.3,0.0,0.02,9934.87,101.38,291.98,39.4,4108.14,0.0,34.72,79.17,20.83,11.75,,,,
(주)굿센,243870,2017-12-01,26923175.0,21186835.0,12709.0,12709.0,421.0,672976.0,30.18764845605701,-98.91172365367656,6.772898459843768,1.5277488659204197,-0.9891172365367654,-3048.2303975178907,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,6.77,28.08,6.83,0.0,-98.91,253.31,1.53,-15.73,-34.4,-22.45,6.64,8.66,-24.69,18.66,-2.05,0.05,-1.61,-1.9,0.05,-2.35,0.06,-73.43,1.89,0.0,-0.24,-2.17,0.06,81.34,102.05,1.92,-0.31,-0.02,0.0,100.13,18.66,0.0,-0.3,0.94,12.31,19.69,-1.48,0.0,0.0,0.0,73.83,100.15,0.0,0.0,0.0,17914.71,10.0,1777.78,3215.58,3.1,-367.13,70.61,2.24,240.31,69.04,29.39,78.69,21.31,3148.23,37.34,37.13,338.51,330.94,193.88,1568.54,3.17,133.58,1602.48,1174.22,27.08,26.51,0.0,0.57,0.9,49.75,0.0,0.0,-1173.74,32.16,76.33,31.79,97.49,-23.19,0.0,-4.94,-5.52,0.0,0.92,1.06,1.15,35.83,4.78,5.93,61.52,1.31,1.33,88.44,4.13,101.31,0.0,695.98,3.57,102.11,3.15,87.43,1.03,0.01,0.02,5054.07,66.5,317.27,18.77,1631.77,0.0,20.96,90.88,9.12,0.25,,,,
(주)굿센,243870,2018-12-01,18517589.0,9399425.0,-3090286.0,-3090286.0,130536.0,672976.0,-23.67382178096464,-24415.72901093713,-31.22063426768945,-55.63553971133489,-244.1572901093713,-1296.6954245025083,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,30.0,중견기업,UQ,62,정보통신업,-31.22,26.65,-52.26,0.0,0.0,-85.88,-55.64,-12.24,-33.83,-9.21,19.34,-3.33,30.07,6.26,-15.8,-14.6,-14.3,-14.71,-13.6,-21.86,-20.21,-496.77,-459.2,0.0,-13.44,-18.5,-17.1,93.74,115.8,1.25,0.17,0.0,0.17,110.91,21.87,0.0,0.15,1.28,16.31,37.04,0.5,7.36,14.72,0.0,136.67,192.02,0.0,0.0,0.0,15722.65,-2719.0,-1721.96,2799.2,2.28,-2483.87,49.01,0.66,96.13,48.69,50.99,50.76,49.24,1396.7,100.45,100.45,99.54,98.88,34.33,6768.48,0.0,106.34,6768.48,6364.79,97.01,97.01,0.0,0.0,0.0,-0.23,9.58,18.86,-25.61,27.99,66.36,41.0,59.68,0.41,2.12,0.2,0.18,-90.88,0.93,1.17,1.38,31.45,2.85,4.8,75.97,1.51,1.53,87.27,4.18,88.92,0.0,4702.65,3.95,92.51,2.44,60.29,0.99,0.01,0.05,3036.12,44.0,306.69,16.4,916.51,0.0,14.35,178.65,-78.65,-101.78,,,,
(주)굿센,243870,2019-12-01,13582979.0,5680506.0,-1748723.0,-4161180.0,331212.0,728976.0,-5.279769452797604,-43.41226022445819,-26.648231581335992,-39.56538830832738,-0.3465355633750404,-679.2445841838414,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,30.0,중견기업,UQ,62,정보통신업,-26.65,-8.12,-53.01,0.0,0.0,44.53,-39.57,-61.65,2.18,5.8,-1.3,-63.75,-30.67,27.23,-13.34,-51.27,-6.62,-6.74,-25.93,-14.36,-55.19,-154.42,-593.63,0.0,-23.99,-9.2,-35.38,72.77,113.34,-9.05,3.83,0.0,0.5,120.77,37.66,0.0,2.94,5.93,21.6,10.56,3.65,9.85,12.9,100.0,158.88,250.47,0.0,0.0,0.0,5041.14,-4403.0,-509.84,2066.32,0.98,-672.36,31.4,2.03,45.76,30.76,68.6,41.82,58.18,779.24,164.04,144.87,59.64,58.43,15.08,1506.8,0.0,297.95,0.0,505.73,139.12,125.88,97.11,13.24,0.0,-21.25,24.74,59.17,-3.27,20.66,82.19,115.57,134.22,-19.86,-46.69,-11.55,-19.33,-3.49,0.51,0.69,1.08,11.58,0.95,3.81,95.73,1.22,1.23,110.64,3.3,270.54,0.0,187.19,3.02,120.7,0.87,21.57,0.55,0.01,0.04,3282.06,44.96,111.18,24.16,1315.83,504931.79,40.44,121.22,-21.22,-126.79,,,,
(주)굿센,243870,2020-12-01,12202418.0,5664509.0,556304.0,556304.0,345418.0,728976.0,1.6105240607032638,-131.81201368084024,-10.163904398291423,-0.2816122366563811,1.1336890016774088,-677.0501360812976,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,-10.16,94.77,-5.38,0.0,0.0,0.0,-0.28,44.28,125.99,4.11,-12.35,38.59,36.64,31.84,3.07,4.75,3.04,2.79,4.31,6.34,9.81,49.37,76.31,21.94,6.74,3.46,5.35,68.16,96.93,3.01,2.67,-0.03,0.21,94.27,48.28,0.0,2.67,8.45,24.21,7.58,4.34,14.74,12.11,0.0,169.29,261.14,0.0,0.0,0.0,6800.46,577.0,1075.57,2064.13,0.0,209.01,33.07,0.0,49.41,33.07,66.93,46.42,53.58,777.05,144.18,143.39,62.02,62.02,29.36,0.0,0.0,218.59,0.0,0.0,115.42,114.86,98.66,0.56,0.0,-20.25,19.2,41.36,1.04,20.64,35.44,74.66,84.63,7.89,22.01,4.23,4.4,1.15,0.91,1.13,2.06,16.06,1.62,19.74,18.49,2.82,2.85,270.08,1.35,0.0,0.0,270.08,7.96,45.84,1.34,22.04,1.07,0.0,0.03,7721.77,101.6,154.08,63.28,2257.83,0.0,65.94,73.29,26.71,7.2,,,,
(주)굿센,243870,2021-12-01,31371437.0,13358642.0,4565045.0,3795592.0,560041.0,1291903.0,8.15126928207042,720.6025841985676,157.09197144369256,135.8305371215758,5.82287382438379,-934.0282513470438,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,157.09,176.39,218.78,314.94,582.29,0.0,135.83,111.01,45.05,43.42,126.61,47.13,8.9,25.74,6.04,15.36,7.17,6.85,17.42,15.7,39.9,147.8,375.64,17.55,19.68,9.28,23.58,74.26,93.96,16.36,1.99,0.09,0.0,82.28,34.39,0.0,1.91,4.15,22.36,8.61,4.0,6.84,10.63,0.0,87.23,112.77,0.0,0.0,0.0,10865.78,3192.0,-4874.66,934.03,0.05,656.7,41.0,0.0,69.5,41.0,59.0,42.58,57.42,1034.03,138.55,112.94,85.85,85.85,35.19,0.0,0.0,279.51,0.0,0.0,134.84,112.16,72.92,22.68,0.0,-6.76,26.11,61.32,2.67,9.34,34.19,53.98,90.16,-25.63,-56.36,-14.72,-18.68,3.04,1.13,1.54,2.6,24.45,2.01,19.76,18.47,2.92,2.92,0.0,0.0,0.0,0.0,0.0,7.56,48.25,1.85,18.7,1.29,0.0,0.03,16063.88,147.38,226.7,51.21,3261.17,0.0,65.01,55.03,44.97,23.63,,,,
(주)굿센,243870,2022-12-01,34755150.0,13780029.0,421387.0,421387.0,528394.0,1291903.0,0.7974863454164884,-90.76926952527302,10.78596750285936,3.1544149472678478,-0.8889799008955652,-966.6457930665073,(주)굿센,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,8,2004/09/30,2016/10/31,,20.0,중소기업,UQ,62,정보통신업,10.79,169.65,-6.08,121.03,-88.9,0.0,3.15,5.93,-46.66,13.76,22.51,-6.88,-26.49,27.12,12.61,1.61,10.36,9.98,1.27,24.33,3.11,255.5,32.62,11.48,2.5,14.51,1.85,72.88,87.39,-10.79,1.55,0.0,0.0,98.25,27.6,0.0,1.51,4.73,18.4,7.04,2.08,5.36,5.85,0.0,87.62,112.38,0.0,0.0,0.0,9191.56,164.0,1498.09,966.65,0.0,1159.08,34.76,0.0,53.28,34.76,65.24,39.65,60.35,1066.65,164.54,131.25,69.11,69.11,11.75,0.0,0.0,275.92,0.0,0.0,152.21,126.85,66.04,25.36,0.0,-15.53,28.38,71.57,6.25,9.67,47.65,78.66,88.66,-16.26,-34.57,-9.81,-13.03,8.16,0.79,1.15,1.93,20.26,1.34,11.78,30.99,2.1,2.1,0.0,0.0,0.0,0.0,0.0,4.25,85.93,1.27,7.3,0.91,0.0,0.02,9747.73,78.61,211.1,28.05,615.45,0.0,37.24,75.83,24.17,4.32,,,,
(주)길교이앤씨,456700,2013-12-01,17000754.0,8099220.0,3018391.0,2440881.0,31573.0,600000.0,95.60038640610648,616.299031531585,-51.08421629600217,-41.2249422697151,4.79249241196335,-1249.87,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",35.1,-20.19,85.2,31.76,36.06,23.31,42.46,14.52,0.0,0.0,-8.04,0.0,0.0,26.22,11.92,9.64,21.23,20.41,16.5,43.79,35.41,503.07,406.81,23.26,15.89,22.51,18.2,73.78,88.08,0.38,-0.35,0.0,0.09,87.77,9.35,0.29,-0.4,3.72,38.07,115.47,-1.14,3.69,3.69,0.0,89.23,92.59,20.0,1.48,4.92,422144.57,40681.0,80860.35,1249.87,2.27,50306.52,63.43,3.02,173.43,61.51,36.57,47.64,52.36,1349.87,76.77,64.33,147.01,142.57,65.52,715.92,9.44,227.95,0.0,314.07,109.91,90.57,0.0,19.34,45.43,20.28,5.04,10.57,95.6,12.5,32.78,25.62,61.58,29.28,304.5,15.33,10.29,0.0,1.71,1.89,3.67,42.21,3.21,29.49,12.38,3.05,3.16,85.93,4.25,0.0,85.93,0.0,11.71,31.17,3.9,7.25,1.7,0.01,0.04,6085.73,0.0,0.0,35.8,196.11,0.0,24.03,34.35,65.65,40.11,,,,
(주)길교이앤씨,456700,2014-12-01,17896245.0,8129791.0,5259471.0,4137571.0,28527.0,600000.0,184.36817751603743,74.24750471360404,5.267360494716877,0.3774561007109378,0.695113772445277,-1254.9651666666668,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",5.27,-1.73,6.34,74.25,69.51,-66.74,0.38,11.64,0.0,0.0,3.4,0.0,0.0,33.45,18.6,14.63,30.7,30.14,23.71,64.82,50.99,876.58,689.6,23.09,23.31,33.06,26.01,66.55,81.4,0.15,-0.25,0.0,0.04,81.37,8.81,0.34,-0.3,2.43,32.91,206.78,-0.74,3.33,3.33,0.0,99.2,106.24,0.0,0.0,0.0,471293.27,100580.0,84463.82,1439.47,2.93,87657.85,64.08,0.94,178.37,63.47,35.92,45.43,54.57,1354.97,79.08,61.78,153.1,151.65,91.36,2874.54,2.72,251.48,0.0,1143.06,120.13,92.13,0.0,28.0,57.24,22.22,4.78,10.53,184.37,14.39,39.34,22.36,57.37,50.78,579.37,27.71,17.54,0.0,1.62,1.78,3.48,47.13,3.03,25.03,14.59,2.54,2.59,130.38,2.8,0.0,130.38,0.0,10.39,35.13,4.47,9.19,1.53,0.01,0.04,8022.17,0.0,0.0,44.83,263.06,0.0,28.37,25.42,74.58,51.58,,,,
(주)길교이앤씨,456700,2015-12-01,23067057.0,12463939.0,5344718.0,4334148.0,20123.0,600000.0,265.6024449634746,1.6208284065070355,28.893279009088225,53.31192400887059,0.0475102421203164,-1977.3231666666668,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",28.89,-3.93,41.87,1.62,4.75,580.64,53.31,-5.16,0.0,0.0,5.75,0.0,0.0,38.72,19.93,16.16,26.63,26.1,21.16,51.91,42.09,890.79,722.36,22.23,20.72,28.67,23.25,61.28,80.07,0.54,-0.33,0.0,0.09,79.66,12.64,0.39,-0.42,1.76,30.85,297.17,-0.88,7.08,3.53,0.0,99.48,104.07,0.0,0.0,0.0,446979.75,131338.0,67945.5,2161.82,4.4,89078.63,70.53,4.53,239.29,67.33,29.47,54.03,45.97,2077.32,54.55,45.96,196.6,187.69,113.34,614.13,9.22,528.21,0.0,116.27,85.07,66.39,0.0,18.68,29.13,34.65,1.23,2.28,265.6,21.62,51.71,24.66,78.54,43.12,1609.67,19.82,17.05,0.0,1.31,1.44,2.6,44.7,2.63,25.61,14.25,1.93,1.99,63.46,5.75,0.0,63.46,0.0,7.02,51.97,4.05,8.97,1.23,0.02,0.02,8683.6,0.0,0.0,37.65,296.41,0.0,32.38,31.31,68.69,49.91,,,,
(주)길교이앤씨,456700,2016-12-01,19915069.0,4910436.0,1956863.0,366497.0,3647.0,600000.0,536.5678639978064,-63.38697383098604,-13.664456631810465,-60.60285596712242,-0.9154396665734534,-718.406,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-13.66,11.78,-20.67,-63.39,-91.54,15.35,-60.6,-9.77,0.0,0.0,3.1,0.0,0.0,30.87,8.09,1.51,9.43,9.11,1.71,22.53,4.22,326.14,61.08,60.83,1.4,10.22,1.91,69.13,91.91,-4.57,-0.27,0.0,0.04,96.49,14.38,0.36,-0.28,1.14,28.38,254.57,-0.52,1.2,1.24,0.0,98.68,110.32,0.0,0.0,0.0,403306.88,11106.0,107864.48,902.91,2.49,32614.38,64.8,6.59,184.11,60.53,35.2,24.66,75.34,818.41,142.75,82.07,113.47,105.99,62.58,330.79,55.5,315.7,0.0,104.78,305.57,231.63,0.0,73.94,237.07,7.69,1.53,6.2,536.57,9.03,60.28,28.53,71.24,35.15,1732.41,26.48,21.8,0.0,1.13,1.26,2.79,40.33,1.89,27.7,13.18,1.66,1.75,30.5,11.97,0.0,30.5,0.0,6.6,55.34,3.5,7.8,0.99,0.11,0.02,4607.91,0.0,0.0,23.14,140.71,0.0,19.04,73.09,26.91,7.95,,,,
(주)길교이앤씨,456700,2017-12-01,17165994.0,9390345.0,5452415.0,4479909.0,21052.0,600000.0,258.9974824244727,178.6303895571637,-13.803994352216408,91.23240787579758,11.223589824746178,-1465.0575,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-13.8,-6.56,-16.55,178.63,1122.36,60.44,91.23,18.5,0.0,0.0,-8.74,0.0,0.0,38.04,19.01,15.62,29.95,29.41,24.16,76.25,62.65,908.74,746.65,20.63,23.73,34.06,27.99,61.96,80.99,0.21,-0.28,0.0,0.09,80.9,14.16,0.57,-0.34,1.1,36.82,390.3,-0.7,6.94,6.93,0.0,99.31,105.4,0.0,0.0,0.0,477922.82,135755.0,-56121.95,1649.56,2.22,90873.58,62.74,12.66,168.35,54.79,37.26,54.7,45.3,1565.06,68.12,51.79,223.69,195.36,100.43,246.09,22.9,532.68,0.0,46.2,82.8,51.27,0.0,31.54,49.73,34.69,1.77,3.23,259.0,16.5,41.28,23.38,51.52,19.96,512.0,9.04,5.41,0.0,1.55,1.79,4.01,47.79,2.52,37.71,9.68,2.42,2.67,25.91,14.09,0.0,25.91,0.0,9.3,39.25,4.28,9.05,1.44,0.0,0.02,9242.05,0.0,0.0,53.84,302.05,0.0,32.23,35.77,64.23,48.47,,,,
(주)길교이앤씨,456700,2018-12-01,13638027.0,10000523.0,2739361.0,2739361.0,898.0,600000.0,3050.5133630289533,-49.75875827500291,-20.55206939953492,6.497929522291246,-0.388523070446297,-1566.7538333333332,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61,15.39,12.86,24.75,24.03,20.09,32.77,27.39,546.24,456.56,38.0,19.37,29.01,24.25,66.39,84.61,5.12,-0.46,0.0,0.04,80.51,18.13,0.28,-0.54,0.77,20.81,326.66,-2.67,0.0,0.0,0.0,99.35,105.07,0.0,0.0,0.0,354946.89,0.0,-55677.32,1751.25,3.65,54624.49,57.96,0.39,137.89,57.74,42.04,73.33,26.67,1666.75,57.33,56.75,223.54,222.67,53.43,19275.93,0.7,423.62,0.0,4550.31,36.37,35.36,0.0,1.01,2.32,32.03,0.0,0.0,3649.74,17.51,37.12,26.92,53.05,-91.84,0.0,-24.5,-15.69,0.0,1.56,1.89,2.13,35.49,5.85,15.33,23.81,2.69,2.7,697.41,0.52,0.0,697.41,0.0,3.62,100.88,3.71,6.61,1.86,0.0,0.01,7868.04,0.0,0.0,57.69,244.03,0.0,36.94,41.57,58.43,34.82,,,,
(주)길교이앤씨,456700,2019-12-01,19121684.0,13375086.0,3374563.0,3374563.0,77112.0,600000.0,43.76183992115365,23.18796244817678,40.20858002407533,33.74386519585026,0.2318796244817678,-2129.181,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",40.21,30.21,65.45,20.05,23.19,-90.33,33.74,-5.8,0.0,0.0,5.4,0.0,0.0,36.28,19.61,16.82,24.47,24.02,20.6,33.67,28.87,655.78,562.43,15.51,20.63,27.35,23.46,63.72,80.39,0.17,0.02,0.0,0.06,80.34,25.49,0.15,0.03,2.98,36.05,129.21,0.09,7.34,14.68,0.0,99.51,103.79,0.0,0.0,0.0,334342.95,0.0,63259.2,2313.68,0.13,65578.35,68.4,0.02,216.44,68.38,31.6,69.95,30.05,2229.18,45.18,42.25,271.46,271.39,107.94,241418.13,0.04,597.49,0.0,40405.44,42.96,36.02,29.29,6.94,11.24,43.2,5.5,7.86,51.03,23.14,52.3,29.35,87.11,3.96,21.64,1.19,1.13,928.87,1.22,1.39,1.72,33.43,4.28,15.54,23.49,1.91,1.92,1198.02,0.3,0.0,1198.0,0.0,3.08,118.4,3.41,5.41,1.37,0.0,0.01,9146.59,0.0,0.0,47.83,217.87,64754.63,45.59,45.19,54.81,36.89,,,,
(주)길교이앤씨,456700,2020-12-01,15316026.0,11394869.0,3022583.0,3022583.0,60815.0,600000.0,49.70127435665543,-10.430387579073198,-19.902316134917815,-14.805265551189729,-0.104303875790732,-1799.1448333333335,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-19.9,-0.11,-27.75,-3.86,-10.43,0.0,-14.81,-10.24,0.0,0.0,-2.91,0.0,0.0,38.3,21.01,16.79,22.65,21.97,17.55,30.54,24.41,630.47,503.76,23.67,17.22,24.17,19.31,61.7,78.99,0.9,-0.32,0.0,0.16,78.36,27.78,0.1,-0.4,3.21,22.97,132.79,-1.18,5.44,5.61,0.0,99.43,104.45,0.0,0.0,0.0,300102.54,0.0,89187.21,1983.64,0.24,63046.57,61.69,0.0,161.06,61.69,38.31,74.4,25.6,1899.14,51.49,47.29,324.78,324.78,129.86,0.0,0.0,304.39,0.0,0.0,34.41,25.53,30.18,8.88,15.47,42.7,7.3,9.82,62.2,19.84,62.56,33.07,76.82,116.63,408.77,29.86,25.4,0.0,1.05,1.15,1.45,30.01,3.72,15.14,24.11,1.6,1.6,12197.31,0.03,0.0,12195.16,0.0,3.35,108.83,3.02,4.29,1.19,0.0,0.01,8814.67,0.0,0.0,57.55,210.19,79233.01,48.95,45.02,54.98,34.29,,,,
(주)길교이앤씨,456700,2021-12-01,15156967.0,11706740.0,311871.0,311871.0,61257.0,600000.0,5.091189578333904,-89.68197068533767,-1.0385135151899094,2.736942390474173,-0.8968197068533768,-1851.1233333333332,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",-1.04,-7.75,2.26,-93.02,-89.68,0.0,2.74,-30.17,0.0,0.0,-6.36,0.0,0.0,25.53,2.1,2.48,2.06,1.73,2.05,2.29,2.7,44.0,51.98,-15.9,2.12,1.92,2.27,74.47,97.9,-0.09,0.09,0.0,0.17,98.01,27.99,0.14,0.09,3.54,24.77,191.14,0.31,7.08,6.18,0.0,99.44,104.33,0.0,0.0,0.0,209573.19,0.0,-17098.18,2035.62,0.24,4400.21,63.75,0.0,175.89,63.75,36.25,77.24,22.76,1951.12,46.93,43.92,364.98,364.98,115.77,0.0,0.0,367.53,0.0,0.0,29.47,22.62,34.46,6.86,11.44,46.29,5.71,7.39,4.31,20.36,76.0,45.17,108.64,62.68,250.07,14.27,17.2,23.13,0.83,0.91,1.09,20.96,3.41,9.67,37.76,1.32,1.32,0.0,0.0,0.0,0.0,0.0,2.85,127.92,2.21,3.12,1.02,0.0,0.01,4633.24,0.0,0.0,30.57,119.77,57024.55,36.85,75.05,24.95,6.73,,,,
(주)길교이앤씨,456700,2022-12-01,16292558.0,12251019.0,544279.0,544279.0,52890.0,600000.0,10.290773303081869,74.52055497304974,7.492204739906083,4.649278962375525,0.7452055497304976,-1941.8365000000001,(주)길교이앤씨,32501,  금속가공제품 제조업; 기계 및 가구 제외,1,8,2004/10/20,2023/07/26,,,,UQ,72,"전문, 과학 및 기술 서비스업",7.49,2.94,10.97,63.31,74.52,0.0,4.65,22.27,0.0,0.0,1.37,0.0,0.0,24.04,2.8,3.54,3.3,2.74,3.46,3.6,4.54,71.86,90.71,5.08,3.24,3.03,3.82,75.96,97.2,0.84,-0.22,0.0,0.22,96.4,25.23,0.09,-0.23,2.89,26.63,174.57,-0.92,5.27,5.66,0.0,99.47,104.14,0.0,0.0,0.0,256234.85,0.0,-433.71,2126.34,0.74,7186.18,65.82,0.0,192.56,65.82,34.18,75.19,24.81,2041.84,45.46,43.57,305.5,305.5,111.88,0.0,0.0,588.69,0.0,0.0,32.99,28.65,74.26,4.34,7.37,44.27,6.16,8.19,8.15,21.26,66.3,35.98,96.44,-13.01,-52.42,-3.23,-3.42,0.0,0.98,1.08,1.28,25.62,4.1,12.02,30.37,1.51,1.51,0.0,0.0,0.0,0.0,0.0,2.58,141.63,2.78,3.92,1.16,0.0,0.01,5230.85,0.0,0.0,32.11,131.36,102065.31,34.02,72.34,27.66,10.41,,,,
