회사명,거래소코드,회계년도,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)미래엔에듀파트너,208890,Dec-17,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,0.525138904,-13.66,6.68,-8.999518115,-0.0899951812,15.38,3.927418829,1.83,-20.84,34.15,-2.57,-25.73,3.48,38.59,2.12,1.49,4.25,4.16,2.93,5.59,3.94,20.52,14.42,23.69,3.31,4.42,3.1,61.41,97.88,-0.17,0.2,0,0,98.05,9.04,0,0.2,13.86,33.68,0,1.52,3.5,3.33,0,46.3,73.25,0,0,0,9662.42,144,1321.77,273.84,0,205.16,35.55,31.2,55.15,24.46,64.45,75.67,24.33,373.84,85.18,85.18,146.09,100.51,56.02,59.81,98.89,106949.84,61.41,0.06,32.15,32.15,0,0,0,11.21,13.68,18.07,8.68,10.86,55.43,2.74,17.61,33.39,48.15,111.22,197.88,27.06,13.84,10.71,1.96,2.08,2.63,9.66,7.67,2142.47,0.17,5.68,8.12,18.9,19.32,19.81,0,0,27.07,13.48,2.99,29.38,3.26,0,0.03,5160.05,86.88,258.48,52.46,1863.27,7050.78,26.82,33.08,66.92,5.56,,,,
(주)미래엔에듀파트너,208890,Dec-18,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,9.792080857,12.06,24.04,45.9955198,0.459955198,16.39,5.630812902,-6.29,1.8,-12.73,1.94,12.58,-26.21,38.16,3.28,2.32,5.84,5.73,4.06,7.72,5.48,29.68,21.05,23.94,4.43,6.2,4.4,61.84,96.72,-0.22,0.21,0,0.05,96.95,6.28,0,0.22,14.46,34.01,0,1.41,3.03,3.32,0,49.53,74.68,0,0,0,9055.13,210,1295.71,294.89,0,296.78,40.16,29.28,67.1,28.4,59.84,72.8,27.2,394.89,82.2,71.15,252.65,178.68,52.73,70.03,48.46,0,73.31,0,37.36,21.83,26.38,15.53,46.59,24.26,15.09,20.73,11.95,15.64,54.37,2.95,21.72,35.51,54.39,88.71,159.84,24.13,14.45,15.7,1.75,1.89,2.36,9.06,6.76,59105.33,0.01,4.6,6.59,15.28,23.89,15.85,0,0,23.39,15.6,2.82,28.02,3.02,0,0.03,4636.8,88.44,291,42.94,2366.06,12763.7,25.72,23.71,76.29,9.04,,,,
(주)미래엔에듀파트너,208890,Dec-19,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,10.90572867,91.14,8.42,-14.97922767,-0.149792277,-2.17,6.551585355,3.57,-14.08,6.25,12.57,1.19,-1.39,33.02,1.92,1.91,3.57,3.15,3.13,4.42,4.39,17.32,17.21,11.81,3.36,3.51,3.49,66.98,98.08,0.24,0.14,0,0,97.85,9.15,0,0.14,13.94,34.14,0,0.82,3.57,4,0,49.55,74.32,0,0,0,9378.75,177,1463.96,289.46,0,180.15,39.26,26.42,64.63,28.89,60.74,69.94,30.06,389.46,86.85,73.22,230.35,169.49,31.09,78.02,46.69,43845.02,78.02,0.18,42.97,24.37,27.32,18.61,58.59,22.21,17.31,24.75,4.84,16.16,51.98,2.89,24.2,36.79,56.88,76.31,132.52,22.94,14.71,13.46,1.64,1.83,2.3,9.02,5.71,16897.2,0.02,4.13,5.72,14.87,24.55,15.21,0,0,20.1,18.16,2.72,18.86,2.92,0,0.02,5073.81,75.99,294.48,42.37,845.59,30692.71,27.17,33.14,66.86,7.02,,,,
(주)미래엔에듀파트너,208890,Dec-20,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,-0.329043859,-1.11,-2.66,-1121.752261,-11.21752261,-61.48,-7.658969026,-69.55,-115.95,-41.18,1.17,-50.66,77.76,24.35,-73.87,-64.04,-34.38,-35.12,-30.45,-52.13,-45.19,-158.41,-137.33,0,-30.26,-40.86,-35.42,75.65,173.87,-5.33,0.4,0,0.12,176.05,15.47,0,0.22,22.73,31.73,0,0.59,2.98,3.84,0,12.28,59.19,0,0,0,2643.08,-1490,-792.3,145.49,0,-1952.41,38.34,10.45,62.18,34.33,61.66,64.8,35.2,245.49,95.16,91.15,118.49,106.11,69.42,125.53,66.98,1501302.5,125.53,0.01,54.32,49.93,91.38,4.39,47.54,5.98,31.27,48.26,-37.72,-195.97,38.4,1.45,81.6,128.72,174.79,14.4,16.21,5.07,10.65,-183.7,0.48,0.55,0.71,2.14,1.46,5053.15,0.07,1.23,1.5,6.61,55.23,6.61,0,0,7.24,50.39,0.78,4.4,0.75,0,0.01,-222.87,-12.12,145.29,-1.87,-31.94,-2883.12,-3.92,0,0,0,,,,
(주)미래엔에듀파트너,208890,Dec-21,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,-34.31913289,-66.67,-25.69,11.89948913,-0.118994891,121.94,-52.74141326,46.07,0,20,-39.68,26.74,-16.4,11.17,-39.74,-49.06,-33.03,-33.37,-41.2,-57.94,-71.53,-104.73,-129.29,0,-40.22,-38.77,-47.86,88.83,139.74,-7.47,1.17,0,0.04,146.64,11.56,0,0.79,14.79,29.57,0,2.31,4.36,3.88,0,-74.55,13.8,0,0,0,2635.5,-1293,-559.62,16.02,0,-1047.26,43.38,31.22,76.6,29.83,56.62,46.62,53.38,116.02,121.45,114.08,86.13,59.24,24.63,94.99,0,0,94.99,0,114.48,108.02,92.88,6.46,0,-6.99,38.09,81.7,-25.34,-39.49,6.44,0.16,48.03,71.05,85.32,-41.43,-58.05,-22.11,-20.88,-34.08,0.84,0.98,1.46,2.64,1.98,415199.94,0,2.08,2.58,10.78,33.85,10.78,0,0,10.32,35.36,1.41,9.69,1.05,0,0.01,-492.33,-23.37,184.13,-6.28,-114.93,-14630.78,-5.93,0,0,0,,,,
(주)미래엔에듀파트너,208890,Dec-22,168507,  교육 서비스업,1,8,2009-04-06,2014-12-18,,20,중소기업,UQ,85,교육 서비스업,-0.136310316,30.88,13.31,-76.77634919,0.767763492,-20.49,-25.88060116,62.53,0,16.67,-10.44,55.51,-15.97,24.75,-4.4,-7.01,-7.26,-7.59,-12.07,-18.68,-29.73,-18.86,-30.03,0,-10.07,-8.21,-13.07,75.25,104.4,-0.38,1.16,0,0.4,104.72,10.55,0,1.1,9.27,27.27,0,3.38,5.89,6.01,0,-119.38,-16.29,0,0,0,4283.44,-300,498.81,-14.01,0,-188.64,49.22,21.91,96.92,38.44,50.78,34.6,65.4,85.99,146.75,129.15,81.11,63.34,32.14,131.88,0,206.54,131.88,63.85,188.98,175.35,90.69,13.63,0,-11.46,39.66,114.6,-3.25,-3.11,-5.64,-0.14,26.88,31.18,54.74,-1.87,-3.09,-1.22,-0.71,-3.78,1.72,1.87,4.24,4.28,2.9,50.08,7.29,3.72,5.05,14.16,25.77,14.16,0,0,12.72,28.69,3.21,27.29,1.69,0,0.02,2507.91,44.71,286.34,32.03,449.84,6599768.53,18.58,60.2,39.8,-37.72,,,,
(주)미쥬,351020,Dec-20,74704,  소매업; 자동차 제외,1,8,2013-02-12,2023-10-26,,,,,14,제조업,45.11139392,,,0,,,1.198502094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)미쥬,351020,Dec-21,74704,  소매업; 자동차 제외,1,8,2013-02-12,2023-10-26,,,,QS,14,제조업,4.391835454,0,0,0,,0,-1.252911351,0,0,0,0,0,0,57.64,2.78,2.72,3.37,3.33,3.26,14.58,14.26,394.89,386.11,22,5.01,3.33,3.26,42.36,97.22,0.05,1.46,0.01,1.92,97.21,11.61,0.66,1.48,1.91,11,27.11,2.27,2.8,2.8,0,65.63,71.65,0,0,0,710286.44,33575,-10758.43,2607.5,0.98,19744.41,59.97,32.64,149.82,40.4,40.03,22.83,77.17,2707.5,175.35,76.55,125.71,84.68,4.18,183.08,159.59,1919.93,207.33,9.54,338.06,208.98,53.84,129.08,240.26,12.26,63.83,279.62,1.86,2.93,21.98,26.08,50.07,33.42,83.49,-2.35,-2.84,-1.81,-1.51,1.9,1.2,1.2,5.25,142.06,1.55,64.17,5.69,2,2.96,6.12,59.65,6.93,55.87,825.09,3.34,109.2,2.99,3.48,1.11,0,0.01,3079.13,0,0,25.96,75.51,281940.47,21.68,52.88,47.12,12.54,,,,
(주)미쥬,351020,Dec-22,74704,  소매업; 자동차 제외,1,8,2013-02-12,2023-10-26,,,,UQ,14,제조업,15.74332534,22.12,13.43,0,,16.72,10.44350491,35.98,0,0,19.21,0,0,58.6,5.59,4.13,8.49,8.45,6.24,37.93,28.03,1080.48,798.61,22.05,8.51,8.45,6.24,41.4,94.41,-0.59,1.5,-0.11,1.68,95.11,10.67,0.3,1.54,1.74,11.41,28.84,2.92,3.43,3.65,0,76.47,82.06,0,0,0,1679740.62,69445,104897.98,2890.26,1.07,93955.12,58.77,33.58,142.56,39.03,41.23,21.78,78.22,2990.26,189.27,98.03,101.43,67.36,10.91,138.46,2388.14,1959.16,159.18,7.07,359.08,266.02,67.83,93.06,2452.63,0.83,62.89,288.71,3.65,4.34,21.05,28.9,39.29,26.94,71.07,4.62,5.74,3.61,2.57,3.73,1.51,1.51,6.78,193.17,1.94,93.58,3.9,2.54,3.81,7.68,47.53,8.77,84.26,233.21,4.83,75.6,3.71,4.27,1.34,0,0.01,4132.47,0,0,30.1,82.98,8642.04,21.39,48.57,51.43,19.33,,,,
(주)바스칸바이오제약,354390,Dec-21,32102,  의료용 물질 및 의약품 제조업,1,8,1986-05-01,2022-07-20,,20,중소기업,UQ,21,제조업,112.7878981,,,0,,,711.3946986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)바스칸바이오제약,354390,Dec-22,32102,  의료용 물질 및 의약품 제조업,1,8,1986-05-01,2022-07-20,,20,중소기업,UQ,21,제조업,4.360529782,0,0,0,,0,1.619808725,0,0,0,0,0,0,23.58,0.97,0.63,1.08,0.86,0.55,1.06,0.68,1.49,0.96,0,0.48,0.97,0.62,76.42,99.03,-0.35,-0.07,-0.01,0.71,99.38,20.48,0,-0.08,6.07,18.91,68.21,-0.34,10.97,10.97,0,-64.68,21.85,0,0,0,3818.28,24,116.92,40.52,1.78,37.21,45.61,21.93,83.87,35.61,54.39,80.88,19.12,140.52,67.24,63.09,330.74,258.19,13.38,297.38,31.44,462.17,524.42,64.35,23.64,17.05,63.19,6.59,16.75,31.82,1.46,1.8,5.35,999999999,23.32,0.41,51.89,61.87,100.56,14.08,184.51,2.69,3.06,0,0.88,0.99,1.09,1.53,4.6,13.65,26.73,1.93,2.47,8.79,41.54,15.49,27.94,74.13,2.95,123.54,1.62,2.31,1.48,0,0.01,7250.94,67.77,250.45,23.79,86.32,256.14,27.06,75.58,24.42,2.31,,,,
(주)바이오인프라생명과학,266470,Dec-14,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,,,,70,"전문, 과학 및 기술 서비스업",-76.84037086,,,0,,,-78.86291647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)바이오인프라생명과학,266470,Dec-15,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,,,UQ,70,"전문, 과학 및 기술 서비스업",176.154279,0,0,0,,0,238.3177653,0,0,0,0,0,0,67.37,-315.74,-376.79,-24.26,-25.06,-29.9,-27.71,-33.07,-78.28,-93.42,0,-30.36,-27.5,-32.81,32.63,415.74,-61.05,-5.7,-0.03,0.15,433.85,22.97,0.31,-1.16,7.58,10.36,15.91,-4.73,8.38,8.38,0,-70.4,64.6,0,0,0,194.16,-467,-542.99,182.49,18.66,-613.04,39.9,1.66,66.39,39.24,60.1,90.43,9.57,282.49,66.46,64.16,630.01,619.53,70.46,80.56,1.98,0,0,0,10.58,7,35.72,3.58,9.64,33.57,4.16,4.6,-71.86,999999999,58.42,1.82,502.72,757.25,1148.23,-231.99,-533.06,-22.2,-279.66,0,0.08,0.09,0.09,0.25,0.83,0,0,0.2,0.2,11.95,30.54,0,11.95,0,14.83,24.6,0.13,0.75,0.17,0.04,0.02,-3518.62,0,0,-18.05,-1085.08,-1398.58,-227.39,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-16,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,,,UQ,70,"전문, 과학 및 기술 서비스업",-38.14827465,-89.37,-21.83,0,,0,-37.76845847,0.15,0,0,-48.98,0,0,61.05,-245.11,-448.36,-23.15,-24.07,-44.04,-26.56,-48.58,-60.06,-109.86,0,-44.61,-26.54,-48.54,38.95,345.11,-203.24,-5.8,2.79,3.42,491.24,16.37,0.26,-1.03,6.75,13.1,21.75,-6.09,9.6,7.97,0,-176.66,40.39,0,0,0,124.14,-545,-268.23,71.25,61.6,-304.29,50.42,0,101.71,50.42,49.58,90.99,9.01,171.25,54.49,50.66,2355.49,2355.49,1526.82,0,0,0,0,0,9.9,2.35,0,7.55,14.23,48.28,4.78,5.25,-68.69,999999999,37.86,0.71,447.18,570.96,700.69,-353.13,-665.96,-31.83,-247.66,0,0.1,0.11,0.11,0.25,1.05,0,0,0.22,0.23,23.94,15.25,0,23.94,0,6.41,56.94,0.18,1.36,0.2,0.03,0.01,-4998.52,0,0,-41.45,-2290.24,-4094.09,-322.55,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-17,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",-45.00672145,0,0,322.3565003,,0,-58.02975898,0,0,0,0,0,0,57.94,-228.12,-291.67,-45.97,-47.12,-60.25,-67.86,-86.77,-48.13,-61.53,0,-60.5,-51.48,-65.82,42.06,328.12,-63.55,-1.19,-2.73,3.43,361.12,40.59,0,-0.3,3.23,14.19,58.5,-0.81,9.45,9.45,0,-564.98,-47.74,0,0,0,105.49,-309,-273.71,-29.08,0,-240.64,70.98,0,244.65,70.98,29.02,69.44,30.56,70.92,41.78,35.08,410.36,410.36,74.44,0,0,0,0,0,44.01,24.91,0,19.1,24.7,53.69,9.6,13.82,-51.95,999999999,-28.47,-0.29,343.64,140.46,443.15,-175.4,-558.5,-53.6,-259.47,0,0.21,0.23,0.3,0.21,0.68,0,0,0.29,0.29,0,0,0,0,0,1.34,273.01,0.71,3.27,0.23,0.75,0,-1479.84,0,0,-22.31,-353.25,-489.22,-108.02,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-18,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",-20.42137434,31.62,-42.18,-4.726116209,0.0472611621,0,-35.87882452,13.25,0,0,32.82,0,0,56.32,-232.52,-245.38,-58.48,-60.58,-63.93,-95.46,-103.02,-54.53,-57.54,0,-65.58,-71.1,-75.03,43.68,332.52,-12.86,-6.32,0.75,3.07,309.64,43.04,0,-1.74,4.86,20.39,62.05,-4.5,6.08,5.02,0,-1069.6,-157.86,0,0,0,119.46,-277,-281.68,-58.67,0,-277.77,51.57,0,106.49,51.57,48.43,55.95,44.05,41.33,86.55,55.87,387.15,387.15,54.08,0,0,0,0,0,78.72,23.81,0,54.92,80.33,38.25,8.48,15.15,-132.61,999999999,-71.73,-0.56,239.43,144.38,262.75,-155.14,-806.02,-68.34,-232.45,0,0.26,0.31,0.41,0.23,0.71,0,0,0.42,0.42,0,0,0,0,0,1.25,291.35,0.69,3.2,0.33,0.8,0,-1013.41,0,0,-19.2,-183.8,-212.62,-65.32,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-19,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",136.3421228,-20.18,265.63,-13.88210725,0.138821073,0,-103.8545356,20.83,0,0,-1.34,0,0,48.94,-179.72,-174.89,-36.37,-37.96,-36.94,-237.33,-262.52,-49.91,-48.57,0,-36.21,-43.9,-42.71,51.06,279.72,4.83,3.46,-0.13,3.33,250.52,48.59,0,1.19,6.36,25.2,81.84,0.87,1.98,3.8,0,0,0,0,0,0,139.1,-243,-217.82,-104.25,0,-249.99,79.78,0,394.67,79.78,20.22,-0.91,100.91,-4.25,0,35.22,187.25,187.25,15.77,0,0,0,0,0,0,0,41.89,0,156.83,37.18,83.15,0,-16.38,-49.51,-55.13,-1.02,338.03,135.43,601.41,-26.19,-31.79,-26.43,-175.87,-51.9,0.21,0.24,1.32,0.28,0.25,0,0,0.3,0.3,0,0,0,0,0,1.33,274.19,0.74,3.78,0.2,0.75,0,-32.19,0,0,-0.26,-7.31,-9.41,-1.72,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-20,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",-60.42428774,-9.16,-69.03,38.00808265,-0.380080827,0,1151.681178,-44.36,0,0,-26.45,0,0,44.1,-392.4,-433.79,-45.35,-47.02,-51.98,0,0,-59.25,-65.5,0,-47.85,-52.56,-58.1,55.9,492.4,-41.39,34.42,-0.25,2.77,354.81,38.92,0,5.7,6.34,29.7,93.7,3.79,34.05,8.51,0,0,0,0,0,0,77.12,-327,-263.04,-122.51,0,-302.63,62.43,7.21,166.18,57.93,37.57,0,128.86,-22.51,0,0,157.5,146.15,69.33,517.31,19.74,0,615.56,0,0,0,28.92,0,391.45,22.79,30.01,0,-8.11,-11.6,0,0,624.79,209.78,412.4,-51.04,-219.14,-65.77,-311.25,-11.4,0.12,0.13,0,0.15,0.11,0,0,0.16,0.16,9.39,38.86,11.18,58.85,0,0.83,439.73,0.48,2.48,0.1,0.1,0,-1309.78,-32.74,26.07,-26.53,-327.64,-437.17,-125.58,0,0,0,,,,
(주)바이오인프라생명과학,266470,Dec-21,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",39.19044658,-21.02,72.84,0,,60.32,-277.6956602,36.76,0,-27.5,-8.69,88.64,28.26,61.87,-302.95,-171.59,-73.66,-74.23,-42.04,0,0,-58.8,-33.31,0,-37.51,-81.16,-45.97,38.13,402.95,131.36,18.49,0.07,16.05,167.57,37.56,0,4.35,6.3,30.18,123.02,4.93,17.31,18.57,0,-1579.46,-222.75,0,0,0,93.24,-166,-223.08,-66.88,0,-282.48,77.52,6.68,344.92,72.34,22.48,36.85,63.15,33.12,61,41.62,168.54,157.27,40.9,108.23,16.44,0,123.01,0,171.4,124.84,0,46.56,54.42,31.53,24.95,67.73,-14.56,-8.28,-74.41,-0.67,294.73,113.41,444.99,-80.32,-203.27,-50.72,-244.32,-16.38,0.25,0.27,0,0.19,0.27,0,0,0.34,0.36,4.93,73.96,5.71,48.65,145.88,1.86,196.28,0.88,3.99,0.21,0.15,0,484.03,16.69,49.19,7.04,153.31,230.79,33.93,471.01,-371.01,-505.68,,,,
(주)바이오인프라생명과학,266470,Dec-22,137001,  연구개발업,1,8,2001-01-30,2020-07-22,,20,중소기업,UQ,70,"전문, 과학 및 기술 서비스업",-28.4969282,-42.47,-36.84,0,,-13.65,-56.43609451,4.61,156.93,-6.9,0.27,12.35,-6.68,70.97,-133.81,-97.54,-32.9,-33.89,-24.7,-109.87,-80.09,-26.12,-19.04,0,-20.13,-37.59,-27.4,29.03,233.81,36.27,18.04,0.74,0.83,151.03,45.99,0,6.25,8.29,33.11,160.11,6.61,15.57,17.16,0,-3755.16,-640.87,0,0,0,94.11,-103,-140.27,-85.57,0,-125.93,68.48,9.14,217.27,62.22,31.52,22.45,77.55,14.43,140.41,65.17,132.62,120.5,56.87,240.45,37.15,0,253.42,0,345.47,230.03,96.87,115.44,153.85,16.84,42.82,190.77,-6.1,-4.41,-133.15,-0.86,291.22,103.63,286.49,-73.98,-133.96,-57.37,-188.88,-7.42,0.25,0.28,0.82,0.2,0.37,0,0,0.34,0.37,4.5,81.14,4.93,76.68,152.59,2.65,137.54,0.96,6,0.21,0.14,0,1157.86,42.88,55.26,23.57,637.5,1024.79,77.6,171.08,-71.08,-125.69,,,,
(주)바이오프로테크,199290,Dec-13,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2000-05-19,2016-12-08,,20,중소기업,UQ,27,제조업,560.0782694,7.57,-7.68,0,,-9.05,995.9962424,0.26,0,0,12.21,0,0,17.83,-3.23,-7.86,-1.78,-1.81,-4.42,-4.45,-10.84,-31.04,-75.57,0,-2.18,-2.05,-4.99,82.17,103.23,-4.56,3.98,-0.74,0.17,107.61,7.65,0.51,3.61,7.06,11.98,34.96,3.78,4.68,5.23,0,2.64,82.2,0,0,0,4806.11,-915,170.33,574.82,1.17,-155.18,46.82,49.31,88.06,23.74,53.18,37.27,62.73,643.51,142.66,112.53,88.77,45,3.18,66.99,0,170.31,138.8,39.33,168.29,141.51,85.75,26.77,0,-5.92,48.03,128.86,-0.8,-0.96,33.29,5.75,87.6,90.31,157.47,4.58,5.98,2.87,5.16,-0.81,0.56,0.64,1.38,9.61,0.95,5.87,62.14,1.14,2.27,2.3,158.89,4.71,4.7,0,3.55,102.92,1.11,1.65,0.58,0,0.01,2407.5,0,0,7.42,23.53,62.4,13.33,63.19,36.81,-58.96,,,,
(주)바이오프로테크,199290,Dec-14,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2000-05-19,2016-12-08,,20,중소기업,UQ,27,제조업,8.715089777,0.15,12.38,0,,5.67,18.6115763,3.07,0,0,5.49,0,0,21.94,4.82,0.77,2.68,2.65,0.42,6.78,1.09,45.04,7.22,26.64,2.96,3.04,0.49,78.06,95.18,-4.04,4.62,0.84,0.33,99.26,7.1,0.27,4.47,5.41,8.28,38.87,4.17,5.1,5.34,0,3.23,82.64,0,0,0,5552.26,40,-370.56,610.41,0.14,267.36,48.4,46.36,93.81,25.96,51.6,40.67,59.33,682.42,126.88,92.11,110.04,59.02,6.25,79.03,508,445.96,146.95,17.72,145.9,108.16,74.33,37.74,347.44,4.42,48.5,119.27,1.03,1.17,36.38,6.1,86.65,95.21,164.25,-1.44,-1.76,-0.85,-1.62,1.04,0.55,0.63,1.41,9.35,0.9,8.56,42.63,1.15,2.21,2.42,151.02,4.73,5.1,0,3.3,110.51,1.05,1.64,0.57,0,0,3533.5,0,0,10.02,35.44,97.8,18.99,38.57,61.43,4.06,,,,
(주)바이오프로테크,199290,Dec-15,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2000-05-19,2016-12-08,,20,중소기업,UQ,27,제조업,11.10211017,1.94,17.71,0,,16.26,7.198185297,10.59,0,0,4.91,0,0,22.58,6.18,2.69,3.46,3.42,1.48,8.56,3.72,60.37,26.25,8.99,3.74,3.91,1.7,77.42,93.82,-3.49,4.08,1.13,0.57,97.41,6.8,0.26,4.03,5.69,9.18,41.61,3.75,4.77,4.88,0,6.61,80.63,0,0,0,5420.25,199,-1.02,628.66,0.06,334.72,51.28,45.79,105.26,27.8,48.72,39.24,60.76,728.66,124.17,89.48,112.57,61.02,0.16,102.23,410.14,347.3,202.76,29.44,154.86,116.1,73.14,38.76,265.61,5.73,45.79,116.69,1.49,1.66,33.85,6.29,90.26,90.56,167.71,-2.62,-3.47,-1.59,-3.03,1.51,0.55,0.63,1.39,9.78,0.92,10.02,36.44,1.11,2.05,2.41,151.73,4.63,5.01,0,2.63,138.84,1.1,1.8,0.58,0,0,4119.49,0,0,10.52,37.63,90.12,20.02,34.33,65.67,13.41,,,,
(주)바이오프로테크,199290,Dec-16,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2000-05-19,2016-12-08,,20,중소기업,QU,27,제조업,-6.797292882,-7.57,3.11,0,,-1.93,-17.3019242,3.23,0,0,-17.23,0,0,21.2,-7.5,-12.34,-4.19,-4.21,-6.93,-11.35,-18.68,-71.88,-118.24,0,-4.72,-4.6,-7.57,78.8,107.5,-4.92,3.94,0.73,0.11,111.9,8.09,0.2,3.38,5.21,9.78,37.81,3.52,4.7,4.71,0,-31.26,77,0,0,0,5570.89,-1094,19.21,446.45,7.98,-417.99,56.73,43.55,131.13,32.03,43.27,34.82,65.18,546.45,124.27,102.88,97.91,55.27,2.06,94.99,0,408.35,166.61,23.26,187.23,166.43,93.35,20.8,0,-1.21,49.25,141.46,-1.89,-2.15,28.44,4.46,96.02,82.09,163.84,0.15,0.19,0.1,0.16,-1.9,0.56,0.61,1.51,9.58,0.89,8.84,41.28,1.04,1.88,2.33,156.51,4.34,5.04,0,2.36,154.39,1.22,1.91,0.53,0,0,1636.26,13.09,169.94,4.48,15.3,37.5,7.7,122.75,-22.75,-160.24,"당기말 현재 영업손실 및 당기순손실이 각각 1,594백만원 및2,622백만원, 결손금이 3,973백만원, 부채비율이 187%임. 이런 상황 등은 회사의 계속기업으로서의 존속능력에 유의적인 의문을 초래함.",,,"당기말 현재 영업손실 및 당기순손실이 각각 1,594백만원 및2,622백만원, 결손금이 3,973백만원, 부채비율이 187%임. 이런 상황 등은 회사의 계속기업으로서의 존속능력에 유의적인 의문을 초래함."
